RecordID_1	RecordID_2	Record1_Len	Record2_Len	MaxJaccardContain
group_2269	group_8812	1530	1455	0.0035087719298245615
group_8836	group_7261	888	903	0.0034965034965034965
group_8819	group_12480	3180	3633	0.003492063492063492
group_7842	group_150	3501	3480	0.0034782608695652175
group_9315	group_3541	1182	1320	0.003472222222222222
group_15976	group_12853	1491	1470	0.003472222222222222
group_14797	group_10908	657	606	0.003472222222222222
kdpD	group_12864	1473	1473	0.003465003465003465
group_9243	group_2576	1476	1473	0.003465003465003465
group_13354	group_14955	609	690	0.0034542314335060447
group_2544	group_2546	1479	1479	0.003450655624568668
group_7442	group_4607	1191	1206	0.0034453057708871662
group_5610	group_7442	1197	1191	0.0034453057708871662
group_10827	group_12761	2316	1191	0.0034453057708871662
group_1007	group_5524	2076	2064	0.00344149459193707
group_7691	group_12788	612	612	0.003436426116838488
group_10637	group_13328	936	903	0.003436426116838488
group_2472	group_16244	1491	1590	0.0034223134839151265
group_14613	group_996	2079	2082	0.003416300634455832
yiiX	group_14355	699	618	0.003401360544217687
group_9798	group_2419	1503	1500	0.003401360544217687
group_8095	group_8173	915	912	0.003401360544217687
group_6269	group_3085	996	324	0.003401360544217687
group_3085	group_6924	324	972	0.003401360544217687
group_12250	group_2419	1512	1500	0.003401360544217687
group_8155	group_8162	915	915	0.003389830508474576
group_7981	group_8102	921	915	0.003389830508474576
group_10405	ytnP	936	918	0.0033783783783783786
group_15687	group_4469	1221	1215	0.0033755274261603376
group_612	group_522	2403	2469	0.00337126000842815
group_3053	group_9687	327	849	0.003367003367003367
group_11356	group_3053	774	327	0.003367003367003367
arsR	group_3061	330	327	0.003367003367003367
group_9280	group_9291	963	924	0.003355704697986577
group_7170	group_4310	1254	1227	0.003341687552213868
group_11650	group_9402	1233	1230	0.0033333333333333335
group_11650	group_11031	1233	1239	0.0033250207813798837
group_7901	group_915	2136	2136	0.0033238366571699905
sbcD	group_893	2139	2142	0.003319108582266477
group_13159	group_16028	702	633	0.003316749585406302
group_6289	rseA	636	648	0.0033003300330033004
purC	group_16396	882	717	0.003289473684210526
group_14904	group_12722	639	651	0.003284072249589491
group_2147	group_7076	1557	1563	0.0032743942370661427
group_12914	mdtB	3099	3219	0.0032583903551645487
group_7372	group_5920	954	1020	0.003246753246753247
trbI	group_3864	1263	1278	0.0032441200324412004
group_7155	group_7310	1572	1668	0.00324254215304799
group_7279	group_7307	957	957	0.003236245954692557
group_1987	group_7105	1605	1575	0.003236245954692557
garD	group_13389	1575	1575	0.003236245954692557
group_9934	group_14541	705	651	0.00322061191626409
group_3905	group_7950	1272	1308	0.00322061191626409
group_10119	group_14504	651	651	0.00322061191626409
citB~~~rcsB	group_14541	699	651	0.00322061191626409
group_6450	group_5382	1587	1584	0.0032175032175032173
group_2058	group_1987	1584	1605	0.0032175032175032173
group_2049	group_1916	1584	1623	0.0032175032175032173
group_14811	group_5790	972	963	0.003215434083601286
group_9144	group_16244	1992	1590	0.003205128205128205
group_7093	group_12547	966	1008	0.003205128205128205
group_3864	group_10704	1278	1281	0.003205128205128205
group_15099	mdoB	1956	1905	0.0032
group_7952	group_6942	969	972	0.003194888178913738
group_6621	group_11628	990	969	0.003194888178913738
group_11111	group_8899	1596	1644	0.0031928480204342275
group_6624	group_6625	2928	2895	0.0031914893617021275
group_9156	group_8806	2226	2280	0.0031876138433515485
group_9732	group_14052	1599	1623	0.0031867431485022306
group_5649	group_9732	1635	1599	0.0031867431485022306
group_9225	group_12122	993	972	0.0031847133757961785
group_6269	group_6924	996	972	0.0031847133757961785
group_11037	group_6937	1029	972	0.0031847133757961785
group_12424	group_8073	1371	1293	0.003167062549485352
group_5603	group_9085	978	1005	0.0031645569620253164
group_14263	plcC~~~ilvE	663	2832	0.00315955766192733
expZ	group_1940	1614	1614	0.0031565656565656565
group_6344	group_6671	993	981	0.0031545741324921135
tar	group_14722	1728	1617	0.00315059861373661
gsiA~~~dppD	group_9667	1023	984	0.0031446540880503146
group_6557	group_6519	984	987	0.0031446540880503146
group_6530	oppD~~~dppD	984	990	0.0031446540880503146
group_6530	group_6185	984	1002	0.0031446540880503146
group_6530	group_1665	984	1695	0.0031446540880503146
group_14163	group_14091	666	669	0.0031446540880503146
group_13678	group_14197	684	666	0.0031446540880503146
group_12028	group_6594	1002	984	0.0031446540880503146
group_10277	group_14196	819	666	0.0031446540880503146
group_2843	group_10204	1422	1305	0.003137254901960784
group_13343	group_6497	990	987	0.003134796238244514
group_12520	group_14065	987	1026	0.003134796238244514
group_14091	group_14890	669	690	0.003129890453834116
group_13952	maiA	672	669	0.003129890453834116
group_13668	group_14091	684	669	0.003129890453834116
group_1890	group_1065	1629	2031	0.0031269543464665416
gsiA~~~dppD	oppD~~~dppD	1023	990	0.003125
group_14581	group_6344	990	993	0.003125
plcC	group_10764	1953	2244	0.0031201248049922
group_15753	group_10747	672	798	0.003115264797507788
group_10497	group_16037	672	783	0.003115264797507788
group_513	group_10070	2478	2280	0.003111111111111111
gsiA	group_9813	1035	996	0.003105590062111801
group_6288	group_6075	996	1632	0.003105590062111801
group_191	group_181	3255	3288	0.0031007751937984496
group_10549	czcR~~~ompR	675	747	0.0031007751937984496
group_724	group_726	2289	2289	0.003098716246126605
group_722	group_724	2289	2289	0.003098716246126605
group_7316	ycaC	678	681	0.0030864197530864196
group_7316	group_13848	678	678	0.0030864197530864196
group_15258	bfd	921	354	0.0030864197530864196
group_10277	group_13874	819	678	0.0030864197530864196
group_15660	group_10747	684	798	0.0030721966205837174
group_12806	group_10906	1008	1092	0.003067484662576687
dppD~~~ddpD	group_6075	1011	1632	0.0030581039755351682
group_5988	group_5916	1014	1020	0.003048780487804878
group_5988	group_11637	1014	1134	0.003048780487804878
btsR	group_13616	687	687	0.0030441400304414
hisJ	group_6752	1017	1017	0.00303951367781155
cypX	group_12889	2355	2334	0.0030381944444444445
group_3322	group_12114	1347	1359	0.0030372057706909645
purC	group_15727	882	714	0.0030349013657056147
group_8541	group_8616	723	690	0.0030303030303030303
aslA	group_13789	1683	1701	0.0030248033877797943
group_3257	group_3290	1356	1353	0.0030234315948601664
gsiA~~~dppD	group_8969	1023	1854	0.0030211480362537764
group_1702	group_1360	1686	1821	0.0030193236714975845
group_674	group_13510	2352	3492	0.0030146425495262705
cypX	group_16157	2355	2379	0.003010752688172043
group_6729	group_1673	1698	1692	0.0030084235860409147
group_16042	group_13356	933	696	0.003003003003003003
group_13356	group_8126	696	792	0.003003003003003003
group_12631	group_13356	993	696	0.003003003003003003
group_13046	group_13324	708	699	0.0029895366218236174
gsiA	group_6075	1035	1632	0.0029850746268656717
group_2543	group_1144	366	477	0.002976190476190476
group_13159	group_16037	702	783	0.002976190476190476
group_9237	group_16405	1386	1437	0.0029498525073746312
group_7425	group_1028	2070	2064	0.0029498525073746312
group_13060	group_11646	708	711	0.0029498525073746312
parB~~~spo0J	group_7712	2067	2085	0.0029455081001472753
group_8891	group_5595	1050	1050	0.0029411764705882353
group_12451	group_11255	1050	1071	0.0029411764705882353
group_12700	group_12976	723	711	0.002936857562408223
group_1291	group_11813	1860	1734	0.0029342723004694834
group_10185	group_6603	1734	1917	0.0029342723004694834
group_14886	group_5570	1056	1053	0.002932551319648094
group_5525	group_3008	1395	1398	0.0029304029304029304
group_1519	group_1531	1740	1737	0.0029291154071470417
group_1341	group_1534	1830	1737	0.0029291154071470417
group_2466	group_9838	372	840	0.0029239766081871343
group_13549	group_5533	1068	1056	0.0029239766081871343
group_12629	group_584	2481	2430	0.002916666666666667
uvrC	nagZ	1830	1059	0.0029154518950437317
group_14761	group_5516	1251	1059	0.0029154518950437317
group_7771	group_14186	717	738	0.002911208151382824
livM	cysA	1839	1752	0.0029036004645760743
hslJ	group_12719	813	723	0.002886002886002886
group_12729	group_12609	723	729	0.002886002886002886
group_11799	group_12735	759	723	0.002886002886002886
group_7964	group_12452	726	735	0.0028735632183908046
btuC	group_10603	1092	1077	0.0028653295128939827
hslJ	group_12609	813	729	0.002861230329041488
group_5814	group_11738	729	759	0.002861230329041488
group_12602	group_14340	729	810	0.002861230329041488
group_12565	group_7292	729	744	0.002861230329041488
group_12551	group_13614	729	744	0.002861230329041488
group_2785	aRO8~~~gabR	1434	1533	0.002849002849002849
group_14407	group_5410	1083	1086	0.002849002849002849
group_12481	group_12508	732	732	0.002849002849002849
group_11707	group_905	2238	2139	0.002844950213371266
group_12476	group_9913	735	735	0.0028368794326241137
group_1393	group_1310	1797	1851	0.0028296547821165816
group_5373	group_11596	1092	1116	0.002824858757062147
group_12402	group_13350	738	810	0.002824858757062147
group_12320	group_12379	738	738	0.002824858757062147
group_13488	group_9	12456	12705	0.0028166747143087076
group_9926	group_9921	756	741	0.0028129395218002813
group_8139	group_9932	741	837	0.0028129395218002813
group_7806	group_12270	930	741	0.0028129395218002813
group_6416	group_3388	741	1341	0.0028129395218002813
group_6416	group_12307	741	741	0.0028129395218002813
group_3342	group_12307	1344	741	0.0028129395218002813
abcf	group_9921	1914	741	0.0028129395218002813
group_6424	group_6446	1098	1098	0.0028089887640449437
group_13938	group_12214	1098	1098	0.0028089887640449437
group_7644	group_289	2892	2880	0.002807017543859649
trbJ	group_13614	756	744	0.0028011204481792717
group_7770	group_12228	933	744	0.0028011204481792717
group_6504	group_12247	987	744	0.0028011204481792717
group_648	group_12247	2385	744	0.0028011204481792717
group_15737	group_2	1815	15672	0.0028011204481792717
group_13518	group_12179	756	744	0.0028011204481792717
copZ	zntA	2955	2535	0.0027944111776447107
group_9978	group_12152	1128	1104	0.002793296089385475
group_10202	group_14696	2895	2976	0.002792321116928447
group_13291	group_12145	759	747	0.002789400278940028
group_10045	group_2617	1464	1464	0.002789400278940028
group_16042	group_12074	933	750	0.002777777777777778
group_12631	group_12074	993	750	0.002777777777777778
group_12074	group_8126	750	792	0.002777777777777778
yhcG	group_6709	1113	1167	0.002770083102493075
group_12909	group_5288	1251	1113	0.002770083102493075
metN	group_12212	810	753	0.0027662517289073307
group_12212	group_6680	753	897	0.0027662517289073307
group_11951	group_12003	753	753	0.0027662517289073307
group_259	group_14696	3015	2976	0.0027643400138217
group_5250	group_5262	1119	1119	0.0027548209366391185
group_15271	group_2183	393	393	0.0027548209366391185
group_14447	group_11598	756	768	0.0027548209366391185
group_9932	group_11738	837	759	0.0027434842249657062
group_10883	group_11826	774	759	0.0027434842249657062
group_5951	group_10747	765	798	0.0027359781121751026
group_15717	group_10556	2955	8355	0.0027359781121751026
tcyC	group_9932	762	837	0.00273224043715847
group_11773	group_11788	762	762	0.00273224043715847
group_11728	group_11753	762	762	0.00273224043715847
group_11727	group_11672	762	765	0.00273224043715847
group_9502	group_10784	1794	765	0.0027210884353741495
group_11670	yclP	765	777	0.0027210884353741495
group_8603	group_11970	1893	1872	0.0027144408251900108
group_6381	group_11613	768	768	0.0027100271002710027
group_11590	group_11100	768	786	0.0027100271002710027
group_6054	group_14325	1518	1740	0.0027063599458728013
tssH	group_12608	2715	2619	0.0027037466203167246
group_9977	alkC	771	786	0.002699055330634278
group_9126	gabR~~~gntR~~~aRO8	1512	1539	0.002699055330634278
group_8961	yclP	771	777	0.002699055330634278
group_10444	group_8961	780	771	0.002699055330634278
group_11356	group_4349	774	1224	0.002688172043010753
group_11356	group_15747	774	984	0.002688172043010753
siaT	group_1227	1893	1893	0.0026838432635534087
group_2265	group_2320	1530	1521	0.0026827632461435278
ydeP	group_725	2268	2289	0.002680965147453083
group_6643	group_5025	1149	1167	0.002680965147453083
group_6908	group_13577	780	789	0.0026666666666666666
group_10625	group_11239	801	780	0.0026666666666666666
group_254	group_42	3033	6984	0.002664002664002664
group_4992	group_5088	1173	1158	0.0026595744680851063
group_722	group_726	2289	2289	0.0026560424966799467
group_2235	group_7555	1536	1542	0.0026560424966799467
group_8885	group_5073	1317	1161	0.002652519893899204
group_715	group_716	2292	2292	0.002652519893899204
kpsE	group_5053	1176	1164	0.0026455026455026454
group_5044	group_5033	1164	1167	0.0026455026455026454
group_11569	group_7786	423	408	0.0026455026455026454
group_11065	group_10654	786	801	0.0026455026455026454
group_5989	group_10885	807	792	0.0026246719160104987
group_4992	group_12229	1173	1173	0.0026246719160104987
group_14232	group_6769	1173	1179	0.0026246719160104987
group_10765	group_10800	795	795	0.00261437908496732
group_10635	group_10380	795	807	0.00261437908496732
group_311	group_9128	2817	2709	0.0026129152668906306
group_14879	group_10731	798	798	0.0026041666666666665
group_12841	group_6794	801	798	0.0026041666666666665
group_10212	group_14879	819	798	0.0026041666666666665
group_10205	group_9	12738	12705	0.0026035502958579883
ywnA	group_1785	417	426	0.002583979328165375
dkgB	group_14860	807	804	0.002583979328165375
group_613	group_13433	2403	2364	0.002570694087403599
group_5610	group_4255	1197	1230	0.002570694087403599
group_12888	group_13082	888	810	0.002564102564102564
group_10001	group_6680	810	897	0.002564102564102564
group_6156	group_10628	2376	2445	0.0025575447570332483
group_9544	group_12744	855	813	0.002554278416347382
group_2021	group_1944	1596	1614	0.002554278416347382
group_7018	group_1830	1599	1647	0.0025493945188017845
group_8509	group_4552	1242	1209	0.002544529262086514
group_8104	group_10358	1011	816	0.002544529262086514
gsiA~~~dppD	group_10227	1023	819	0.0025348542458808617
yrdD	group_1076	2031	2016	0.0025176233635448137
group_10100	group_10104	825	825	0.0025157232704402514
group_4321	group_8339	1224	1470	0.002512562814070352
group_4283	caiA	1227	1224	0.002512562814070352
group_9990	group_16175	834	828	0.002506265664160401
group_14099	group_7163	828	963	0.002506265664160401
group_13833	group_11499	828	828	0.002506265664160401
group_10074	group_14419	828	831	0.002506265664160401
group_10060	putA	828	3822	0.002506265664160401
sctE	group_3818	1230	1284	0.0025
group_29	group_2	7647	15672	0.0024944203754759093
group_9052	group_8969	1635	1854	0.0024937655860349127
group_14704	ettA	1635	1674	0.0024922118380062306
group_9979	group_6199	834	1002	0.0024875621890547263
group_9963	kdgR	834	864	0.0024875621890547263
group_9888	group_9933	837	837	0.0024783147459727386
group_1842	group_16271	1644	1698	0.0024783147459727386
group_8969	group_1830	1854	1647	0.0024737167594310453
group_10739	group_13302	1254	1245	0.0024691358024691358
group_14584	group_9404	1713	1653	0.0024645717806531116
group_526	zntA	2466	2535	0.0024630541871921183
group_9815	group_14770	843	900	0.0024600246002460025
group_9027	tauD	843	894	0.0024600246002460025
group_14761	group_16038	1251	1278	0.002457002457002457
group_9735	galU	846	852	0.0024509803921568627
group_16151	vgrG1	2073	2112	0.0024473813020068525
group_18	group_42	10632	6984	0.002444636180615473
group_8904	group_995	2115	2082	0.0024366471734892786
group_1732	group_1360	1674	1821	0.0024330900243309003
ettA	uup	1674	1935	0.0024330900243309003
group_9540	group_8104	855	1011	0.0024242424242424242
group_3757	group_9375	1290	1269	0.002421307506053269
group_974	group_977	2097	2097	0.0024189646831156266
group_1547	group_1562	444	444	0.0024154589371980675
group_861	group_966	2160	2103	0.00241196333815726
group_9455	group_10616	861	891	0.0024067388688327317
malQ	group_11780	2112	2220	0.0024015369836695487
group_1644	group_611	1701	2406	0.0023937761819269898
group_9294	group_9299	867	867	0.0023894862604540022
group_9294	group_9122	867	876	0.0023894862604540022
group_9221	group_9194	870	867	0.0023894862604540022
yhjE	melB	1287	1353	0.002386634844868735
gsiD~~~ddpC	ddpC	870	891	0.002380952380952381
group_1493	group_9255	1755	870	0.002380952380952381
group_9096	pxpB	876	873	0.002372479240806643
group_2099	group_9215	1572	873	0.002372479240806643
group_9131	group_15006	876	876	0.002364066193853428
group_9122	group_9131	876	876	0.002364066193853428
group_12543	group_886	2256	2145	0.002364066193853428
group_10238	group_877	2481	2151	0.0023573785950023575
group_9066	sigJ	879	990	0.002355712603062426
group_9034	group_9054	879	879	0.002355712603062426
group_9076	group_11178	459	456	0.002347417840375587
group_6811	group_6419	882	990	0.002347417840375587
group_12297	group_9007	903	882	0.002347417840375587
group_6058	nicT	1311	1320	0.00234192037470726
group_13408	group_9	3447	12705	0.002341235001463272
group_10954	group_13439	2190	2166	0.0023408239700374533
group_7240	group_8853	888	888	0.002331002331002331
group_11042	dmlR~~~pgrR	933	891	0.0023228803716608595
group_8675	group_8711	894	894	0.0023148148148148147
group_8596	group_6604	897	894	0.0023148148148148147
group_7336	group_3509	1524	1326	0.0023148148148148147
group_1316	group_16213	462	630	0.0023148148148148147
group_8969	group_11480	1854	1761	0.002310803004043905
group_8512	group_8665	900	897	0.002306805074971165
group_8131	atoC~~~norR	1332	1413	0.002304147465437788
group_8512	group_6280	900	900	0.0022988505747126436
group_8491	group_8199	900	912	0.0022988505747126436
group_16063	group_3131	900	1380	0.0022988505747126436
tsaR	group_8457	915	903	0.002290950744558992
group_8409	group_14859	903	918	0.002290950744558992
group_7922	group_8460	924	903	0.002290950744558992
group_8095	group_8395	915	906	0.00228310502283105
group_6647	group_8397	915	906	0.00228310502283105
group_162	group_8261	3393	909	0.0022753128555176336
group_5470	group_1207	1071	471	0.0022675736961451248
group_5431	group_1207	1083	471	0.0022675736961451248
group_4349	group_1207	1224	471	0.0022675736961451248
group_16063	group_1207	900	471	0.0022675736961451248
group_15272	group_1191	1395	471	0.0022675736961451248
group_12270	group_1207	741	471	0.0022675736961451248
group_1191	group_9408	471	861	0.0022675736961451248
group_11550	group_14484	501	471	0.0022675736961451248
group_3271	group_2296	1356	1527	0.0022624434389140274
group_8109	group_8153	915	915	0.0022598870056497176
group_6750	group_16404	1440	915	0.0022598870056497176
group_8065	group_7725	918	936	0.0022522522522522522
group_29	group_40	7647	7134	0.0022522522522522522
group_2	group_40	15672	7134	0.0022522522522522522
group_332	group_350	2754	2712	0.0022371364653243847
group_319	group_350	2793	2712	0.0022371364653243847
group_9956	sGA1	1821	1821	0.002233389168062535
group_29	group_10449	7647	7932	0.00223184980963634
group_7898	group_7911	927	927	0.002229654403567447
group_7870	group_14216	927	927	0.002229654403567447
group_7834	frsA	930	945	0.0022222222222222222
group_5470	group_7806	1071	930	0.0022222222222222222
group_3117	group_3126	1380	1380	0.0022222222222222222
group_1493	group_7806	1755	930	0.0022222222222222222
group_14688	group_7840	930	930	0.0022222222222222222
group_2689	group_3105	1452	1383	0.0022172949002217295
coxL	group_718	2301	2292	0.0022104332449160036
group_7708	group_7729	936	936	0.002207505518763797
group_7674	group_7699	936	936	0.002207505518763797
group_13109	group_7722	957	936	0.002207505518763797
group_11407	group_9371	963	936	0.002207505518763797
nikD	group_8958	1851	1884	0.002196595277320154
yngG~~~leuA	group_7587	954	942	0.0021929824561403508
group_7437	group_7571	948	942	0.0021929824561403508
group_6182	group_7506	942	945	0.0021929824561403508
group_12158	group_1045	501	486	0.0021929824561403508
group_14393	group_7144	999	945	0.002185792349726776
group_12542	group_15141	1413	1404	0.002183406113537118
group_8295	group_8291	963	951	0.002171552660152009
group_5526	group_7402	951	951	0.002171552660152009
group_12889	group_16157	2334	2379	0.002170138888888889
ntrC	atoC~~~norR	1509	1413	0.0021691973969631237
group_6351	group_6136	993	954	0.0021645021645021645
group_7281	group_7323	957	957	0.002157497303128371
group_7210	group_7107	960	966	0.002150537634408602
group_7210	group_7037	960	966	0.002150537634408602
group_512	group_933	522	495	0.002150537634408602
group_13880	group_7175	987	963	0.0021436227224008574
group_7102	group_5974	966	1017	0.002136752136752137
group_6996	group_5918	969	1020	0.002129925452609159
group_5756	group_13018	1032	969	0.002129925452609159
group_11016	group_6997	969	969	0.002129925452609159
group_9520	group_6937	984	972	0.0021231422505307855
group_6874	group_6948	972	972	0.0021231422505307855
group_11841	group_14416	975	1023	0.0021164021164021165
group_11813	group_5641	1734	975	0.0021164021164021165
group_6459	group_6726	987	978	0.002109704641350211
group_6470	group_16146	981	981	0.002103049421661409
group_12928	group_6671	990	981	0.002103049421661409
group_11263	group_15095	1458	1530	0.0021008403361344537
group_6568	group_6599	984	984	0.0020964360587002098
group_6557	group_6513	984	987	0.0020964360587002098
group_12069	group_13892	1014	984	0.0020964360587002098
group_11037	group_6557	1029	984	0.0020964360587002098
group_6504	group_656	987	2382	0.0020898641588296763
group_6477	group_16048	987	987	0.0020898641588296763
group_5665	group_6472	1041	987	0.0020898641588296763
group_10697	group_6519	987	987	0.0020898641588296763
group_6409	group_6196	990	1002	0.0020833333333333333
group_6316	group_14211	993	1005	0.0020768431983385254
group_9813	group_6075	996	1632	0.002070393374741201
group_9813	group_11480	996	1761	0.002070393374741201
group_664	group_673	513	513	0.002070393374741201
group_6288	group_8958	996	1884	0.002070393374741201
group_12069	group_12690	1014	996	0.002070393374741201
group_6213	group_6149	999	1005	0.0020639834881320948
group_14887	group_6196	999	1002	0.0020639834881320948
oppF~~~dppD	group_6185	1002	1002	0.00205761316872428
gsiA~~~dppD	group_6185	1023	1002	0.00205761316872428
group_646	group_10712	516	525	0.00205761316872428
dppD~~~oppD	group_10606	1014	1002	0.00205761316872428
group_6123	pgrR	1005	1050	0.0020512820512820513
group_9817	group_6892	1500	1494	0.0020491803278688526
group_6071	nikD	1008	1851	0.002044989775051125
group_15161	group_9013	1008	1704	0.002044989775051125
group_9817	group_9126	1500	1512	0.0020408163265306124
nikD	dppD~~~ddpD	1851	1011	0.0020387359836901123
group_6056	yobV~~~pafB	1011	1095	0.0020387359836901123
group_6032	group_5959	1011	1017	0.0020387359836901123
dppD~~~ddpD	group_11480	1011	1761	0.0020387359836901123
group_11482	group_15207	1014	1647	0.0020325203252032522
exuR	group_6018	1038	1014	0.0020325203252032522
traG	group_12866	2001	2010	0.0020294266869609334
group_15232	group_5943	1017	1017	0.002026342451874367
group_10449	group_2	7932	15672	0.0020248038471273096
group_12157	group_10586	1515	1512	0.0020242914979757085
group_113	group_10556	3984	8355	0.0020232675771370764
group_5899	group_13095	1020	1053	0.00202020202020202
group_15162	group_8958	1020	1884	0.00202020202020202
group_1373	group_15162	1812	1020	0.00202020202020202
group_14501	group_5845	15177	9948	0.002016535591853196
wcaA	group_5869	1026	1023	0.002014098690835851
group_5081	atuA	1158	1023	0.002014098690835851
wcaA	group_5705	1026	1032	0.002008032128514056
group_8944	group_10878	1962	1527	0.002004008016032064
group_5797	group_5802	1029	1029	0.002002002002002002
group_5797	group_10727	1029	1032	0.002002002002002002
group_2261	group_2265	1530	1530	0.002
yrpB	group_5714	1032	1038	0.001996007984031936
gsiA	group_11480	1035	1761	0.001990049751243781
group_5731	group_5435	1035	1083	0.001990049751243781
speE	group_6096	2556	2544	0.001988862370723946
group_215	group_249	3153	3054	0.001984126984126984
group_5565	group_9388	1053	1047	0.0019665683382497543
group_8891	group_5592	1050	1050	0.00196078431372549
group_10737	group_11824	1050	1074	0.00196078431372549
potB	group_5565	1917	1053	0.0019550342130987292
group_5773	group_5562	1080	1053	0.0019550342130987292
group_14997	group_14613	2082	2079	0.0019521717911176184
msbA	group_414	3624	2592	0.00195160031225605
group_9923	group_9922	3186	3114	0.0019455252918287938
group_13912	group_4998	1059	1173	0.001943634596695821
group_11928	group_5409	1062	1086	0.001937984496124031
group_5475	group_6652	1071	1065	0.001932367149758454
group_966	group_880	2103	2148	0.001929570670525808
group_5474	lexA	1071	1074	0.0019212295869356388
group_13054	afuA	1095	1074	0.0019157088122605363
group_8059	group_5448	1080	1080	0.0019047619047619048
group_14877	group_5772	1605	1605	0.0019047619047619048
group_14646	ywrD~~~ggt	1605	1605	0.0019047619047619048
group_13796	group_5441	1086	1080	0.0019047619047619048
group_5418	group_5429	1083	1083	0.001899335232668566
group_5416	group_5394	1083	1086	0.001899335232668566
group_5368	group_5427	1092	1083	0.001899335232668566
group_5081	group_5427	1158	1083	0.001899335232668566
group_13958	group_4336	1083	1224	0.001899335232668566
sbcD	group_7534	2139	2154	0.001896633475580844
group_897	group_826	2139	2196	0.001896633475580844
group_6259	treY	2733	2670	0.001893939393939394
group_5398	group_5403	1086	1086	0.001893939393939394
group_13499	group_16228	1086	1140	0.001893939393939394
acnA	group_369	2736	2670	0.001893939393939394
group_17	group_5996	10638	10086	0.0018894192521877486
group_15054	group_884	2166	2148	0.0018885741265344666
group_5345	group_6957	1098	1095	0.0018779342723004694
piuB	group_1065	1629	2031	0.001876172607879925
group_13919	group_5589	2163	2688	0.001875293014533521
group_13813	mntP	678	564	0.0018726591760299626
group_11596	group_6446	1116	1098	0.0018726591760299626
group_9091	group_14584	1638	1713	0.0018656716417910447
group_13488	group_12	12456	12393	0.0018603898730081695
group_9013	group_13327	1704	1644	0.0018587360594795538
group_8969	group_13327	1854	1644	0.0018587360594795538
group_5833	group_13264	570	1161	0.001851851851851852
frmA	group_5293	1110	1110	0.001851851851851852
group_9013	group_14988	1704	1653	0.0018484288354898336
group_8752	group_11337	1164	1116	0.001841620626151013
group_15270	group_1770	1680	1662	0.001838235294117647
group_9822	acuI	2211	2211	0.0018340210912425492
group_5232	group_16228	1125	1140	0.0018264840182648401
group_5061	group_5233	1161	1125	0.0018264840182648401
group_5125	group_6204	1152	1131	0.0018165304268846503
group_13750	group_5217	1944	1131	0.0018165304268846503
group_782	group_12650	2238	2319	0.0018115942028985507
group_5192	group_5160	1137	1146	0.0018066847335140017
group_15553	group_14638	588	588	0.0017921146953405018
group_12562	traF	621	588	0.0017921146953405018
ydeP	group_752	2268	2268	0.0017873100983020554
group_6708	group_9075	1149	1149	0.0017873100983020554
group_6644	ampC	1152	1296	0.0017825311942959
group_6638	group_6644	1293	1152	0.0017825311942959
blaELC	group_6644	1227	1152	0.0017825311942959
group_15256	group_12	12708	12393	0.001779503356790423
group_1589	group_9336	1716	1746	0.0017793594306049821
opdE	group_5094	1224	1158	0.0017730496453900709
group_8495	group_4967	1158	1179	0.0017730496453900709
group_726	group_725	2289	2289	0.0017706949977866313
group_5059	group_5042	1161	1164	0.0017683465959328027
group_15985	group_3965	1161	1263	0.0017683465959328027
group_9531	group_9588	1803	1728	0.0017667844522968198
group_14054	group_5016	1197	1170	0.0017543859649122807
group_12010	group_9668	1191	1170	0.0017543859649122807
group_9005	group_8958	1743	1884	0.0017513134851138354
group_4992	group_15113	1173	1173	0.0017497812773403325
group_15438	group_15443	606	606	0.001736111111111111
group_8489	group_15201	1770	1773	0.0017241379310344827
group_4783	group_4817	1191	1191	0.0017226528854435831
group_13738	ampH	1191	1245	0.0017226528854435831
group_9676	group_4414	1200	1221	0.0017094017094017094
group_9676	group_4172	1200	1239	0.0017094017094017094
group_4596	group_8039	1206	1200	0.0017094017094017094
group_1420	group_1260	1785	1878	0.0017094017094017094
group_485	group_11972	2493	2379	0.0017028522775649213
group_4589	group_8509	1206	1242	0.0017006802721088435
group_4586	pcaF	1206	1209	0.0017006802721088435
group_14765	group_656	2427	2382	0.0017006802721088435
group_1393	group_11970	1797	1872	0.001697792869269949
group_4558	group_4563	1209	1209	0.0016963528413910093
group_15058	group_13849	1209	1209	0.0016963528413910093
group_13292	group_8219	1209	1209	0.0016963528413910093
group_631	group_577	2391	2436	0.0016941973739940702
group_7053	group_4538	1212	1212	0.001692047377326565
group_10962	group_15358	678	621	0.001692047377326565
group_9597	group_622	2397	2400	0.0016899028305872412
group_7999	group_13815	1218	1218	0.0016835016835016834
group_4422	group_10098	1218	1497	0.0016835016835016834
group_4337	group_4347	1224	1224	0.0016750418760469012
group_4258	group_5706	1230	1224	0.0016750418760469012
group_8610	group_8874	1374	1227	0.001670843776106934
group_11392	group_12711	1380	1227	0.001670843776106934
group_9402	group_3965	1230	1263	0.0016666666666666668
group_8740	group_4269	1269	1230	0.0016666666666666668
group_8740	group_14707	1269	1230	0.0016666666666666668
group_4136	group_4255	1242	1230	0.0016666666666666668
group_15157	group_15088	630	633	0.0016666666666666668
fmdA	group_5950	1230	1230	0.0016666666666666668
group_38	group_254	7305	3033	0.001665001665001665
fcuA	group_550	2439	2451	0.0016604400166044002
mazZ	group_3131	1236	1380	0.001658374792703151
livM	group_7697	1839	1986	0.001658374792703151
group_6269	group_15122	996	633	0.001658374792703151
